Word,POS
"['fourteen', 'boarding', 'funerals', 'expansion', 'confession', 'medically', ',', 'as', 'its', 'bracing', 'the', 'germany', 'operation', ""''"", 'remedies', 'moscone', 'unrecognized', 'trophy']","['NOUN', 'NOUN', '.', 'NOUN', 'ADP', 'ADV', '.', 'ADP', 'DET', '.', 'DET', 'NOUN', 'NOUN', '.', 'NOUN', '.', 'ADJ', 'NOUN']"
"['provides', 'cleveland', 'never', 'rats', 'thrived', 'belongings', 'nato', '!', 'special', 'compacts', 'gravely', 'forcibly']","['PRON', 'ADP', 'ADV', 'CONJ', 'ADV', '.', 'NOUN', '.', 'ADJ', 'NUM', 'NOUN', 'ADP']"
"['up', 'forced', 'of', 'lone', 'ever-increasing', ""mommy's"", 'percentages', ')']","['PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', '.']"
"['but', 'of', 'the', 'new', 'town', 'in', 'one', 'germinate', '33d', ""bizet's"", 'lot', 'stirred', '!', 'as', 'academy']","['CONJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'NUM', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'CONJ', '.', 'ADP', 'NOUN']"
"['25%', 'legislature', 'obtaining', 'hands', 'journeys', 'radio', 'for', 'accused', ""bridegroom's"", 'benevolence']","['ADV', 'ADV', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', '.']"
"['popular', ',', 'happier', 'traditional', 'vibrant', 'conclusive', 'at', 'its', 'cried', 'complexes', 'translated', 'camp']","['ADJ', '.', 'VERB', 'ADJ', 'NOUN', '.', 'ADP', 'DET', 'ADJ', 'PRT', 'VERB', 'NOUN']"
"['buys', 'safe', 'debunking', 'inconsistencies', 'cruel', 'encounter', 'pocket-size', 'ludlow', ',', 'ill-prepared', 'associations', ""''"", 'kitchens']","['ADJ', 'ADP', 'DET', 'NOUN', '.', 'X', 'X', 'X', '.', 'PRON', 'VERB', '.', 'NOUN']"
"['mid-victorian', 'guideposts', 'he', 'made', 'the', 'matter']","['DET', 'NOUN', 'PRON', 'VERB', 'DET', 'NOUN']"
"['the', 'masaryk', 'trumpeter', 'are', 'from', 'the', 'yachtel', 'adopt', 'tenacity', 'sprinted', ""hans'"", 'performing', 'part', 'respected', 'design', 'blows', 'his']","['DET', 'NOUN', '.', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', '.', 'DET', 'NOUN', 'NOUN', 'CONJ', 'NOUN', 'VERB', 'DET']"
"['flag', 'world', 'inclement', 'skin', 'gibson', ',', 'can']","['DET', 'NOUN', 'NOUN', 'NOUN', 'NOUN', '.', 'VERB']"
"['sentiment', 'slipped', 'bridgework', 'on', 'metropolitanization', 'routine', 'previsions', '543', 'to', 'way', 'approached', 'smooth']","['ADP', 'ADV', 'NUM', 'ADP', 'DET', 'ADJ', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ']"
"['$4,500', 'is', 'of', 'the', 'growl', ',', 'minerals', 'congregationalism', 'neusteters', 'capital', 'or', 'blood', 'initials', 'four-hour', 'of', 'the']","['PRON', 'VERB', 'ADP', 'DET', 'ADV', '.', 'PRON', '.', 'DET', 'NOUN', 'CONJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'DET']"
"['philanthropic', 'in', 'second-place', 'were', 'rather', 'origins', 'and', 'gives', 'start', 'transports', 'sweep', 'crews', 'first-place', 'color', 'nervous', 'the', 'haliburton', 'slipper']","['NOUN', 'ADP', 'NOUN', 'VERB', 'ADP', 'NUM', 'CONJ', 'VERB', 'VERB', 'DET', 'NOUN', '.', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']"
"['practices', 'consulate', 'percent', 'by', 'worshipping', 'cleansing', '50-inch', 'such', 'neighborhood', 'was', 'kroger', 'chip', 'revulsion', 'deliverance', 'conditioning', 'and', 'seigner', 'arabic', ',']","['ADV', 'DET', 'NOUN', 'ADP', 'DET', 'ADV', 'ADP', 'ADJ', 'CONJ', 'VERB', 'ADJ', 'NOUN', '.', 'ADP', 'NOUN', 'CONJ', 'NOUN', '.', '.']"
"['miter', 'of', 'the', 'photographer', '1947', 'archbishop', 'dealers', 'healthily', 'patrol', 'perry', 'committee', 'war', 'in', 'patty', 'clearly', '(', 'warrant', 'palace']","['ADV', 'ADP', 'DET', 'VERB', 'ADV', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'CONJ', 'NOUN']"
"['cherry-flavored', ""4'"", 'long-keeping', 'autobiographical', 'swords', 'gorshin', 'to']","['NOUN', 'ADP', 'NUM', '.', 'VERB', 'VERB', 'ADP']"
"['players', 'cornmeal', 'any', 'southfield', 'emphasis', 'simmer', 'walls', 'the', 'worthy', 'edwin', 'home', 'suggestion']","['NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'DET', 'ADJ', 'NOUN', 'NOUN', '.']"
"['no', 'supremely', 'fourth', 'multitude', ""''"", '280', 'purse', 'face', ""you'd"", 'magarrell', 'u.s.', 'time-&-motion', 'step', 'mark']","['DET', 'VERB', 'ADJ', 'NOUN', '.', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', '.', 'VERB']"
"['seem', 'the', 'years', 'should', 'as', 'indicate', 'lit', 'cable', 'secondary', 'robinson', 'prohibited', 'psychical', 'shown', 'boat-yard', 'measuring', 'podium']","['VERB', 'DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'VERB', 'ADV', 'NOUN', '.', 'ADV', 'VERB', 'PRT', 'VERB', 'PRON']"
"['unchanged', 'roadside', '.', 'swipe', 'money', '.', 'valves']","['DET', 'NOUN', '.', 'ADJ', 'NOUN', '.', 'NOUN']"
"['nordmann', 'deerstalker', 'embraces', 'welfare', 'birthday', 'fortunate', 'as', 'similitude', 'have', 'interest', 'peck', 'sputniks']","['DET', 'NOUN', 'VERB', 'NOUN', '.', 'CONJ', 'ADP', 'PRON', 'VERB', 'ADV', 'NOUN', 'ADP']"
"['in', 'milder', 'swap', 'in', 'the', 'displays', 'family', 'awareness', '.']","['ADP', 'DET', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'NUM', '.']"
"['cent', 'maneuver', 'consistency', 'textile-exporting', 'bonnie', 'the', 'succeeds', 'left-handed', 'gallon-loren', 'in', 'home', 'should', 'luckily', 'shock', 'of', 'those']","['NOUN', '.', 'NOUN', '.', 'ADV', 'DET', 'NUM', 'NOUN', '.', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET']"
"['bases', 'available', 'very', 'dinnerware', 'acting', 'mystical', 'on', 'chester', 'danced', 'electronics', 'world', 'of', 'the', 'contrarily', 'proclaiming', 'aggravated', 'the', 'times']","['NOUN', 'ADJ', 'NOUN', '.', 'VERB', 'VERB', 'ADP', 'NOUN', '.', 'ADV', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'VERB', 'DET', 'NOUN']"
"['than', 'patriotic', 'in', '9,273', 'headaches', 'rest', 'for']","['ADP', 'ADV', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP']"
"['we', 'of', 'allies', 'modeling', 'prayers', 'beyond', 'stevedore', 'feasible', 'enticing', 'lyrics', ',', 'of', 'compilation', ""en-lai's"", 'industry', 'sweepings', '50-inch', ""knill's""]","['PRON', 'ADP', 'DET', 'VERB', 'NUM', 'ADP', 'ADV', 'DET', 'ADJ', 'NOUN', '.', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'PRT', 'VERB']"
"['often', 'mitigation', 'wrong-headed', 'movable', 'mouse', 'maine', 'so', 'a', 'principles', 'sixty-five', 'mrs.', 'bit']","['ADV', '.', 'NUM', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'CONJ', 'NOUN', 'VERB']"
"['appropriated', 'promoted', 'so', ""daniel's"", 'artificial', 'bush', 'extremely', 'chapel', 'exhibit', 'of', 'mainland', 'cohesion', ',', 'has', 'the', 'reduction', 'with', 'failure']","['PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', '.', '.', 'VERB', 'ADP', 'NOUN', 'NOUN', '.', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN']"
"['this', 'u.s.', 'on', 'shooting', 'symbolism', ',', '.', 'of', 'the', 'louis']","['DET', 'NOUN', 'ADP', 'DET', 'NOUN', '.', '.', 'ADP', 'DET', 'NOUN']"
"['their', 'pfaff', 'demage', 'reality', 'writing', 'years']","['DET', 'NOUN', 'ADP', 'NOUN', 'CONJ', 'NOUN']"
"['in', 'to', 'catalogued', 'appeals', 'fuse', 'glamorous', 'appeals', 'time', 'too', 'diligently']","['ADP', 'PRT', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADV', '.']"
"['luxuriance', 'harpsichordist', 'miracle', 'pubs', 'outstate', 'modicum', 'hand-made', 'vacancies', 'seemed', 'forbidden', '.', 'indenture', 'first', 'modernized', 'on', 'the', 'score']","['DET', 'ADJ', 'NOUN', 'ADJ', 'NUM', '.', 'CONJ', 'NOUN', 'VERB', 'ADJ', '.', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN']"
"['truckdriver', 'standpoint', 'lines', 'predicted', 'reorganize', 'class', 'expanse', 'outlying', 'great', 'at', 'five', 'of', 'many', 'priests', 'and', 'cannot', 'stepson']","['VERB', 'DET', 'NOUN', 'CONJ', 'NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'ADP', 'NUM', 'ADP', 'ADJ', 'NOUN', 'CONJ', 'VERB', 'PRT']"
"['waxed', 'a', 'deplores', 'establishing', 'two-story', 'suspension', 'fists', 'negligible']","['ADP', 'DET', 'ADV', 'VERB', 'ADV', 'ADJ', 'ADP', 'DET']"
"['that', 'avocados', 'for', 'the', 'traditional', 'city', 'luis', 'ketchup', 'been', 'received', 'of', '553']","['ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'VERB', 'ADP', 'NUM']"
"['heartening', 'exact', 'denying', 'us', 'rockers', '90,000', 'waterside', '1:48', 'kennedy', 'into', 'a']","['VERB', 'ADV', 'CONJ', 'PRON', 'VERB', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET']"
"['brown', 'kennedy', 'coop', ""''"", 'bomb', 'obsoleting', 'ch.', 'arpeggios', 'could', 'take', 'cutter', 'little', 'giant']","['NOUN', 'ADV', 'NOUN', '.', 'NUM', 'PRON', 'ADV', 'VERB', 'VERB', 'VERB', 'ADP', 'ADJ', 'NOUN']"
"['at', 'belting', 'half-hearted', 'preparing', 'obedience', 'of', 'hartman', 'is', 'an', 'army', 'vice-presidents', 'a', 'cab', '.', 'the', 'hackstaff', 'stands', 'compared']","['ADP', 'NOUN', 'PRT', 'VERB', 'ADV', 'ADP', 'PRON', 'VERB', 'DET', 'NOUN', '.', 'DET', 'NOUN', '.', 'DET', 'NOUN', 'NOUN', 'VERB']"
"['northwest', 'conceals', 'viceroy', 'appears', 'taken', 'evangelism', 'by', 'donations', 'bear', 'a']","['NOUN', 'NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET']"
"['it', 'sarasate', 'operates', 'strokes', '.', 'chagrin', 'toward']","['PRON', 'ADV', 'ADJ', 'NOUN', '.', 'ADJ', 'ADP']"
"['any', 'book', 'credibility', 'program', 'barrels', 'cross-legged', 'twelfth', 'of', 'co-operative', 'tree', 'nineteen', 'painter', ';', 'the']","['DET', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADP', 'ADJ', 'NOUN', '.', 'NOUN', '.', 'DET']"
"['loaves', 'light-weight', 'manufacturer', 'bestselling', 'mass', ""''"", 'devote', 'brevard', 'shield', 'hookups', 'nearer', 'but', 'a', 'new', 'today', 'and', 'ending', 'the', 'dallas']","['CONJ', 'ADJ', 'ADP', 'DET', 'NOUN', '.', 'ADP', 'NOUN', '.', 'NOUN', 'NUM', 'CONJ', 'DET', 'ADJ', 'NOUN', 'CONJ', 'VERB', 'DET', 'NOUN']"
"['inning', 'employee', 'adept', 'stretched', 'america', 'grade', 'irredeemable', 'if', 'the', 'wisdom', 'inherit', 'the', 'elevates', 'sum', 'west', 'piano']","['NUM', 'NOUN', 'DET', 'ADJ', 'NOUN', 'NOUN', '.', 'ADP', 'DET', 'NOUN', '.', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN']"
"['wolverton', 'involving', 'deterrent', 'discord', 'with', 'africans', 'trends', 'reins', 'operative', 'fee-per-case', 'chewing', 'lactating', 'holding']","['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CONJ', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP']"
"[':', 'their', 'deviation', 'has', 'the', 'nostalgic', 'framework', 'leavitt', 'been', 'usn.', 'no']","['.', 'DET', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADV', 'DET']"
"['553', 'bible-loving', 'sam', 're', 'shortsighted', 'soprano', 'it', '.', 'abbey', 'for', 'queen', 'strafaci', ""teammate's"", 'tallyho', 'cholesterol-rich', 'airstrips', 'and', 'is']","['DET', 'NOUN', 'ADP', 'NOUN', '.', '.', 'PRON', '.', 'NOUN', 'ADP', 'NOUN', '.', 'CONJ', 'NOUN', 'ADV', 'ADP', 'CONJ', 'VERB']"
"['themselves', 'rated', 'than', 'slowly', 'three-quarters', 'coachmen', 'anti-french', '$77,389,000', 'tillich', 'infarct', 'held', 'for', ',', 'membership', ""firm's""]","['PRON', 'VERB', 'ADP', 'NUM', '.', '.', 'PRON', 'CONJ', 'NOUN', 'ADV', 'VERB', 'ADP', '.', 'NOUN', 'VERB']"
"['weaning', 'souphanouvong', 'us', 'with', 'the', 'lists', ',', 'me', 'be', 'friendly', 'are', 'that']","['.', 'ADV', 'PRON', 'ADP', 'DET', 'NOUN', '.', 'PRON', 'VERB', 'PRT', 'VERB', 'DET']"
"['f', 'named', 'strolled', 'the', 'significance', 'was', 'at', 'average', 'kennan', 'dull', 'in', 'altogether', '60', 'in']","['PRT', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'CONJ', 'ADP', 'NOUN', 'NUM', 'ADP']"
"['rice', 'thickness', '24-hour-day', 'catchers', 'the', 'new', 'francis', 'money-saving', 'he', 'to', 'tappet', 'which']","['NOUN', 'NOUN', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', '.', 'PRON', 'ADP', 'NOUN', 'DET']"
"['17e', 'kentfield', 'falls', 'look', 'must', 'pennell', 'tic-tac-toe', 'in']","['.', 'PRON', 'VERB', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP']"
"['mechanically', 'proffered', 'abe', 'glaze', 'and', 'no', 'will', 'one-fifth', ',', 'ill', 'waste']","['NOUN', 'VERB', '.', 'NOUN', 'CONJ', 'ADV', 'VERB', 'NOUN', '.', 'ADP', 'DET']"
"['which', 'estimation', 'these', 'slow-firing', 'have', 'to', 'expected', 'anouilh', 'led', ':', 'her', 'exiles', 'blomdahl', 'the', 'airplanes', 'utilitarian']","['DET', 'ADP', 'DET', '.', 'VERB', 'PRT', 'VERB', 'PRT', 'VERB', '.', 'DET', 'NOUN', '.', 'DET', 'VERB', 'NOUN']"
"['bend', 'pedagogical', 'properties', 'default', 'waist-length', 'sue', 'grown', 'nitroglycerine', 'to', 'lighters', 'tests', ')', 'builders', 'plinking', 'identify', 'its', 'contended', 'to']","['DET', 'ADJ', 'NOUN', '.', 'CONJ', 'VERB', 'PRON', 'VERB', 'PRT', 'VERB', 'NOUN', '.', 'NOUN', '.', 'VERB', 'DET', 'VERB', 'PRT']"
"['$3,675', 'donating', 'ambition', 'insurgents', 'his', 'required', 'firm', 'were', 'harveys', 'contributions', '?', 'of', 'a', 'book', '.', 'georgia']","['ADJ', 'ADP', 'NOUN', 'ADP', 'DET', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', '.', 'ADP', 'DET', 'NOUN', '.', 'ADJ']"
"[',', 'debentures', 'whipping-boys', 'both', 'hours', 'wilmington', 'it', 'determine', 'decimal', 'foremost', 'clan', 'understandable']","['.', 'ADV', '.', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB', '.', 'DET', 'NOUN', 'PRON']"
"['entertaining', 'withdrawing', ',', 'sokolsky', 'requirement', 'and', 'to']","['VERB', 'ADP', '.', 'NUM', 'NOUN', 'CONJ', 'PRT']"
"['boat', 'unglazed', 'plans', 'can', 'consultant', 'julian', 'of', 'cocky']","['NOUN', 'ADJ', 'PRT', 'VERB', 'VERB', 'VERB', 'ADP', 'ADJ']"
"['its', 'other', 'spittle', 'police', 'on', 'the', 'adjusted', 'bores', 'today']","['DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'VERB', 'DET', 'NOUN']"
"['the', 'servings', 'served', 'able', 'member', 'waxed', 'glazer', 'toying', 'will', 'from', 'a', 'court', 'touched', 'encouraging', 'dover']","['DET', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'PRT', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', '.', '.', 'DET']"
"['wish', 'pitched', 'flows', 'in', 'electors', 'on', 'rag', '$.30', 'appropriately', 'satisfactory', 'entries']","['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CONJ', 'DET', 'ADJ', 'NOUN']"
"['neurasthenic', 'be', 'more', 'gaited', 'only', '.']","['DET', 'VERB', 'ADV', 'ADP', 'ADJ', '.']"
"['politely', 'situation', 'of', 'which', 'appointments', 'installations', 'point', 'as', 'moscone', '.', 'nuclear', 'frances', 'insiders', 'congregational']","['ADV', '.', 'ADP', 'DET', 'NOUN', 'PRT', 'VERB', 'ADP', 'PRON', '.', 'ADV', 'PRON', 'ADP', 'DET']"
"['intentions', 'so', 'plants', 'school', 'describing', 'formulating', '0.1', 'talent', 'expand', 'exaggerations']","['ADV', 'ADP', 'ADJ', 'NOUN', 'VERB', '.', 'DET', 'ADJ', 'NUM', 'VERB']"
"['kind', 'grandiose', 'cohesion', 'sins', '.', 'the', 'cookies', 'of', 'shay', 'race', 'for', 'factual', 'combination', 'in', 'benevolent', 'minister', 'commend', 'anticipates']","['NOUN', 'CONJ', 'NOUN', 'NOUN', '.', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN']"
"['mickey', 'at', 'an', 'said', 'gravely', 'wooden', 'the', 'debunking', 'and', 'wilson', 'kimmell', 'macdonald', 'reduces', 'letterman', 'walsh', 'boats', 'leaflet']","['NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'CONJ', 'DET', 'NOUN', 'PRT', '.', '.', 'ADJ', 'NOUN', 'ADJ']"
"['in', 'the', 'communion', 'divided', 'a', 'many', 'schools', 'sports', 'that', 'the', 'leads', ';', 'scientifically', 'are', 'its', 'distributes', 'boosting', '19,000', 'sensible']","['ADP', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'DET', 'VERB', '.', '.', 'VERB', 'DET', 'ADJ', 'ADP', 'DET', 'ADJ']"
"['and', 'hayes', 'and', 'mrs.', 'on', 'production', 'trinity', 'depot', 'air', '.', 'u.n.', ',']","['CONJ', 'ADJ', 'CONJ', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADJ', 'NOUN', '.', 'NOUN', '.']"
"['histrionics', 'empires', 'mustard', 'that', 'impressive', 'of', 'the', 'mercy', 'with', 'dinner', 'as', 'ethics', 'compressed', 'yachtsman']","['.', 'DET', 'NOUN', 'ADP', 'ADJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON']"
"['understanding', 'champion', 'commitments', 'adcock', 'fixtures', '86', 'of', 'a', '.', 'he', 'donate', 'is', 'attaining', 'minutes']","['NOUN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'ADV', 'ADP', 'DET', '.', 'PRON', 'VERB', 'VERB', '.', 'VERB']"
"['age', 'resented', 'whose', 'sellout', '``', 'the']","['NOUN', 'VERB', 'DET', 'NOUN', '.', 'DET']"
"['cells', '.', 'congratulations', 'welborn', 'i', 'jumped']","['NOUN', '.', 'NOUN', '.', 'PRON', 'VERB']"
"['stranahan', 'are', 'took', 'know', 'enjoy', 'what', 'moving', 'for']","['ADV', 'VERB', 'VERB', 'VERB', 'VERB', 'DET', 'VERB', 'ADP']"
"['romans', 'three-men-and-a-helper', ""david's"", 'may', 'learned', 'of', 'in', 'friend', 'mar', 'hecatomb', 'make']","['VERB', 'PRT', 'VERB', 'VERB', 'VERB', 'ADP', 'ADP', 'NOUN', 'CONJ', 'NOUN', 'VERB']"
"['manufacturing', 'his', 'pursuit', 'but', 'raids', 'foot', 'were']","['VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB']"
"['segregation', 'studies', 'out', 'their', 'handgun', 'and', 'tournaments', 'by', 'this', 'island', 'sitwell', 'budlong', 'abner', 'him', 'passed']","['ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'CONJ', 'NOUN', 'ADP', 'DET', 'NOUN', '.', '.', 'NOUN', 'PRON', 'VERB']"
"['readers', '281', 'rimini', 'turnpike', 'psychology', 'to', 'his', 'gesture', 'faced', 'from', '$140', 'gruonded', 'heart', 'nonmagical', 'taxpayer', 'three-men-and-a-helper', 'and']","['ADV', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', '.', 'NOUN', 'ADP', 'NOUN', '.', 'CONJ']"
"['marc', 'design', 'in', 'wanted', 'the', 'century', 'barr', 'burnside', 'holding', 'small', 'ksan', 'zone', ',', 'stalwart', 'stronger', 'from']","['DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'PRT', 'VERB', 'ADJ', 'NOUN', '.', '.', 'DET', 'ADJ', 'ADP']"
"['visibly', 'sargent', 'speeches', 'meadows', 'be', 'readiness']","['ADV', 'DET', 'NOUN', 'VERB', 'VERB', 'NOUN']"
"['almost', 'vast', 'even', 'farther', 'is', 'anyone']","['ADV', 'ADV', 'ADV', 'CONJ', 'VERB', 'NOUN']"
"['and', 'a', 'chimes', 'differ', 'to', 'adjustments', 'nieman', 'may', 'stoned', 'seven-word', 'of', 'southeast', 'telephone', 'arkabutla', 'pecos', 'unhappily', '6-3', 'conlow']","['CONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PRT', 'VERB', 'VERB', 'ADP']"
"['eisenhower', 'might', 'little', 'april', 'book', 'from', 'tours', 'armisteads', 'found', 'for']","['NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADP']"
"['enjoyment', 'wednesday', 'unsettling', 'level', 'bible', 'that', 'cane', 'burrowed', 'contents']","['DET', 'NOUN', '.', 'ADJ', 'NOUN', 'ADP', 'ADP', 'PRT', 'VERB']"
"['12-to-one', 'dimensional', 'which', 'adminstration', 'enmity', 'orthodox']","['NUM', '.', 'DET', 'NOUN', 'PRT', 'VERB']"
"['expanded', 'that', 'field', 'cochran', 'kilometer', 'full-sized', 'u.s.', 'ruminants', 'paintings']","['ADP', 'DET', 'NOUN', '.', 'CONJ', 'VERB', 'NOUN', 'CONJ', 'NOUN']"
"['face', ',', 'vestige', '$58,918', 'on', 'some', 'puncturing', 'success']","['NOUN', '.', '.', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']"
"['these', 'thin', ""castro's"", '--', '4', ',', '.']","['DET', 'ADJ', 'NOUN', '.', 'NUM', '.', '.']"
"['the', 'recall', 'wei', 'redwoods', ',', 'f.', '.', 'elks', 'sometimes-necessary', 'type', '.', ""book's"", 'bursts', 'table']","['DET', 'NOUN', 'DET', 'NOUN', '.', 'NOUN', '.', '.', 'CONJ', 'NOUN', '.', 'NUM', 'NOUN', 'NOUN']"
"['breakfasts', 'ernest', 'window', 'age', ')', ""'"", 'formed', 'should', 'in', 'notte', 'london', 'ground', 'and', 'the', 'election', 'from', 'this', 'hell-bound', 'soviet']","['VERB', 'DET', 'NOUN', 'NOUN', '.', '.', 'PRON', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'CONJ', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN']"
"['migrates', 'moral', 'denver', 'court', '.', 'a', 'example', 'of', 'the', 'pre-history', 'chamber', 'sober', 'this', 'was', 'caused', 'bombs']","['NOUN', 'ADJ', 'NOUN', 'NOUN', '.', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'VERB', 'VERB', 'NUM']"
"['to', 'president', ',', 'union', ',', 'afternoon']","['ADP', 'NOUN', '.', 'NOUN', '.', 'NOUN']"
"['together', 'individually', 'immediately', '4,499,608', 'of', 'some', 'floral', 'to', 'coal', 'plots', '32', 'car']","['ADV', 'ADV', 'ADV', 'ADJ', 'ADP', 'DET', 'ADJ', 'PRT', 'NOUN', 'NOUN', 'CONJ', 'NOUN']"
"['numbness', 'tasks', 'trichieri', 'champion', 'subtle', 'audiences', '.', ',', 'af', 'oxnard', 'is', 'was', 'seven-stories', 'grade', 'rum-tum-tum', 'retire', 'actions', 'manned', '.']","['VERB', 'DET', 'NOUN', 'NOUN', 'DET', 'NOUN', '.', '.', 'VERB', 'PRT', 'VERB', 'VERB', 'ADJ', 'NOUN', 'CONJ', 'VERB', 'DET', 'VERB', '.']"
"['crack', 'mossberg', 'inhibited', 'complaints', 'that', 'any', 'august', '.', 'shabbily', 'the', ""year-'round"", ')', 'the', ""rca-victor's"", 'inexplicable', '2,000', '281', 'hackneyed']","['DET', 'ADJ', '.', 'NOUN', 'ADP', 'DET', 'NOUN', '.', 'PRT', 'DET', 'NOUN', '.', 'DET', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ']"
"['recoil', 'jean-marie', 'miller', 'location', 'certain', 'beliefs', 'unaffected', 'a', 'epitaph']","['DET', 'ADJ', 'NOUN', '.', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN']"
"['orderly', 'moslem', 'the', ""hodges'"", 'music', 'tended', 'its', 'life', 'church', 'issued']","['PRON', 'VERB', 'DET', 'NOUN', 'CONJ', 'ADP', 'DET', 'NOUN', 'PRT', 'VERB']"
"['for', 'expensive', 'chest-back-shoulder', 'colleague', 'state', ""crosby's"", '25-year-old', 'their', 'third', ',', 'broaden', 'armenian', 'at', 'structures', 'november']","['ADP', 'ADJ', 'CONJ', 'DET', 'NOUN', 'PRT', '.', 'DET', 'ADJ', '.', 'CONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN']"
"['grossman', 'citizens', 'writing', 'welton', 'p', 'a', 'city', 'somebody', '180', 'has']","['ADJ', 'NOUN', 'NOUN', '.', 'PRT', 'DET', 'NOUN', 'NOUN', 'PRON', 'VERB']"
"['must', 'not', 'barnaba', 'legislators', 'may', 'powers']","['VERB', 'ADV', '.', 'PRON', 'VERB', 'NOUN']"
"['atkinson', 'arouse', 'last', 'blazing', 'soviet', ',', '701st', 'phyfe', 'framing', 'had', 'targets']","['VERB', 'CONJ', 'ADJ', 'NOUN', 'NOUN', '.', 'PRON', 'VERB', 'PRT', 'VERB', 'NUM']"
